ID,Holiday,Temp,Rain,Snow,Cloud,Weather Main,Weather Detail,Date Time,Traffic Volume
42840,None,288.38,0,0,1,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",6/30/2016 3:00,363
41838,None,282.82,0,0,57,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,10/14/2012 11:00,3662
29932,None,272.35,0,0,90,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",2/15/2016 23:00,964
24411,None,284.22,0,0,90,Rain,"It has started pouring down now into what looks like moderate rain, be on the lookout before you head out",11/18/2015 12:00,4908
12699,None,276.793,0,0,64,Clouds,"The broken clouds remained, lightning continued to strike, and thunder continued to rumble, but there was no rain.",1/6/2014 0:00,477
29839,None,287.18,0,0,20,Clouds,"Outside, thunder crashed, though there are few clouds in the day sky",11/19/2012 14:00,5118
25166,None,251.39,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",3/2/2014 23:00,2542
45122,None,274.98,0,0,90,Rain,Limited visibility due to heavy rain and massive traffic jams can be seen in various parts of the city,12/25/2016 21:00,1858
10643,None,263.15,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",2/26/2018 5:00,2665
19594,None,297.36,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",9/22/2017 1:00,505
26617,None,296.63,0,0,1,Clear,"Much as I delight in really dramatic sunsets, there's a special, quiet joy to be had when the sky is clear of clouds",7/19/2015 10:00,3467
38601,None,258.22,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",2/9/2017 10:00,4527
23692,None,258.78,0,0,64,Clouds,"Thunder rumbled ominously in the distance, and lightning lit up the underbellies of the broken clouds to the far south.",1/25/2014 13:00,4435
43157,None,270.51,0,0,1,Fog,"The span of the city highway, covered in fog, hints at the approach of winter",12/5/2016 6:00,5573
5257,None,295.36,0,0,1,Thunderstorm,"Normally, the air that's moving down on the city, called a downdraft, shares the proximity thunderstorm with the updraft.",8/5/2018 1:00,812
3682,None,299.04,0,0,75,Clouds,"The day is a windy one, with broken clouds drifting swiftly across the face of a three-quarter moon",7/2/2016 17:00,3263
9395,None,291.73,0,0,64,Clouds,"The day is a windy one, with broken clouds drifting swiftly across the face of a three-quarter moon",7/8/2014 23:00,1202
44676,None,292.64,0,0,0,Clear,It is afternoon and the sun is baking down from a clear sky,7/9/2014 22:00,2373
17060,None,286.68,0,0,5,Clear,It is afternoon and the sun is baking down from a clear sky,4/29/2018 11:00,4381
42157,None,286.41,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",4/13/2016 22:00,1993
12697,None,295.08,0,0,75,Clouds,"Thunder rumbled ominously in the distance, and lightning lit up the underbellies of the broken clouds to the far south.",5/29/2018 7:00,6106
10613,None,285.67,1.76,0,92,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",6/7/2014 10:00,4260
27137,None,283.29,0,0,90,Rain,"It has started pouring down now into what looks like moderate rain, be on the lookout before you head out",11/17/2015 9:00,5236
47782,None,269.08,0,0,90,Snow,Heavy snow started at a time when there is usually high traffic and now as you can imagine that snow has intensified this traffic,3/5/2013 11:00,2885
38992,None,296.33,2.38,0,90,Rain,"It has started pouring down now into what looks like moderate rain, be on the lookout before you head out",9/2/2015 3:00,396
13901,None,271.65,0,0,90,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",3/5/2018 19:00,1117
45728,None,273.41,0,0,90,Snow,"Due to the coldness of the weather, heavy snow and forecast of continuing snowfall, all schools will be closed this afternoon in city",2/11/2013 16:00,6202
28214,None,294.86,0,0,92,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",7/12/2014 7:00,2048
23099,None,285.88,0,0,75,Clouds,"The day is a windy one, with broken clouds drifting swiftly across the face of a three-quarter moon",11/27/2017 18:00,4171
24748,None,275.71,0,0,90,Drizzle,"A light drizzle, wettish coolness, fragrant air, twittering birds, no tourists, few locals, you don't even realise you've been walking for a couple of hours",12/16/2012 3:00,307
8432,None,273.08,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",3/19/2018 8:00,5983
44824,None,270.15,0,0,40,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,12/17/2017 13:00,3977
32831,None,287.15,0,0,1,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",8/7/2017 2:00,292
46898,None,274.54,0.27,0,90,Rain,The light rain has laid the dust and little is lifted by your wheels as you drive,4/16/2014 13:00,4827
15528,None,286.71,1.84,0,92,Drizzle,"It turned cloudy and a very unseasonal drizzle came, turning a sunny morning into a cold one. There are some incidents of water logging being reported around the city.",6/10/2013 7:00,6873
9894,None,297.8,0,0,92,Clouds,"It is a grey day with an overcast sky, the sort of day when nothing looks very good",6/29/2013 15:00,4623
39894,None,290.49,2.54,0,90,Rain,"Meanwhile, the weather bureau says south-east part of the city should enjoy heavy rain this morning while it lasts",6/30/2013 5:00,520
44677,None,260.03,0,0,40,Clouds,You can now only see scattered clouds remaining in the sky,2/5/2013 12:00,4680
33256,None,276.86,0,0,90,Clouds,"Though the overcast sky threatens rain at some later point in the day, the early afternoon is still pleasant enough for sitting outdoors.",2/19/2014 16:00,6660
38311,None,270.99,0,0,20,Clouds,"It's a day where the sky is not quite blue, but more a shade of indeterminable grey, with few clouds scattered around like cotton wool stuck on a painting.",11/28/2012 19:00,3077
2812,None,294.08,0,0,75,Clouds,"Grey broken clouds rolled in from the south, deep rumbles of thunder accompanying them.",6/18/2017 14:00,4482
30268,None,268.88,0,0,90,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",12/19/2012 12:00,5104
9946,None,301.69,0,0,1,Rain,The forecasters are split between light rain and dryish gloom for today afternoon but come together again on the longer-term prospects,6/17/2018 1:00,866
5928,None,269.24,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",11/24/2012 13:00,4494
13016,None,277.74,0,0,20,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",11/21/2012 0:00,667
29778,None,275.72,0,0,90,Clouds,"Though the overcast sky threatens rain at some later point in the day, the early afternoon is still pleasant enough for sitting outdoors.",3/22/2017 21:00,2586
12793,None,271.61,0,0,90,Snow,"Farther northeast, light snow extends from much through the city",3/20/2018 20:00,2741
5691,None,254.83,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",2/7/2014 9:00,5002
4441,None,247.26,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",2/11/2014 5:00,2610
43982,None,281.3,0,0,1,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,5/21/2016 6:00,1718
46116,None,293.89,0,0,12,Clouds,"It's a day where the sky is not quite blue, but more a shade of indeterminable grey, with few clouds scattered around like cotton wool stuck on a painting.",9/20/2016 11:00,4220
11320,None,292.01,0,0,90,Rain,A light rain is sprinkling from dark thunderclouds above but no one even noticed,8/16/2017 10:00,4389
4875,None,296.4,0,0,75,Clouds,"The broken clouds remained, lightning continued to strike, and thunder continued to rumble, but there was no rain.",7/18/2014 20:00,2998
47784,None,255.23,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",2/13/2016 11:00,4842
44601,None,289.89,0,0,90,Fog,"The span of the city highway, covered in fog, hints at the approach of winter",8/18/2018 5:00,940
36591,None,277.22,0,0,90,Clouds,"Though the overcast sky threatens rain at some later point in the day, the early afternoon is still pleasant enough for sitting outdoors.",12/13/2015 14:00,4193
6272,None,261.5,0,0,64,Clouds,"Thunder rumbled ominously in the distance, and lightning lit up the underbellies of the broken clouds to the far south.",11/12/2013 7:00,6874
38440,None,295.87,0,0,0,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",7/22/2013 13:00,5193
33581,None,283.79,0.64,0,0,Fog,"The span of the city highway, covered in fog, hints at the approach of winter",5/20/2014 5:00,2917
41880,None,301.49,0,0,56,Clouds,"The day is a windy one, with broken clouds drifting swiftly across the face of a three-quarter moon",8/7/2016 15:00,4673
5295,None,296.08,0,0,40,Clouds,"The scattered clouds separate, revealing patches of bare sky.",7/1/2017 16:00,3783
1541,None,287.5,0,0,44,Clouds,"Flying conditions are similar during the day, mainly under sunny skies and scattered clouds with some periods of high or low overcast",10/4/2016 4:00,1018
26942,None,281.75,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",9/29/2015 21:00,2504
37337,None,263.59,0,0,75,Snow,"Farther northeast, light snow extends from much through the city",1/3/2017 10:00,3979
35671,None,258.36,0,0,90,Clouds,"There is a slight overcast of clouds, but the predicted rain is yet to come.",2/10/2016 10:00,4558
529,None,293.77,0,0,75,Clouds,"Thunder rumbled ominously in the distance, and lightning lit up the underbellies of the broken clouds to the far south.",6/21/2017 10:00,4450
24626,None,256.09,0,0,90,Snow,"Farther northeast, light snow extends from much through the city",1/14/2018 9:00,2567
9600,None,287.75,0,0,1,Clear,"By first light on race day, the sky is clear, and it's already pushing 80 degrees",4/23/2016 10:00,4482
1559,None,296.83,0,0,40,Clouds,"Flying conditions are similar during the day, mainly under sunny skies and scattered clouds with some periods of high or low overcast",8/17/2013 11:00,4506
7537,None,284.42,0,0,90,Clouds,"Despite overcast skies, the rain is holding off and the day can be enjoyed by all",4/13/2017 18:00,5082
42138,None,284.3,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",5/4/2016 2:00,867
14582,None,287.07,0,0,90,Drizzle,"Well, it's only a drizzle and we can take a your cars arounf the block ",5/22/2013 14:00,5344
6291,None,288.11,0,0,76,Rain,The forecasters are split between light rain and dryish gloom for today afternoon but come together again on the longer-term prospects,9/23/2016 8:00,4934
34317,None,300.73,0,0,40,Clouds,"The scattered clouds separate, revealing patches of bare sky.",5/7/2018 20:00,2791
11686,None,286.41,0,0,90,Drizzle,"Well, it's only a drizzle and we can take a your cars arounf the block ",10/25/2012 14:00,5450
7914,None,283.46,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",9/13/2015 8:00,1720
24048,None,271.03,0,0,64,Mist,A mist lightly dusts the thick greenery of the trees that cover the surrounding hills,1/11/2014 5:00,741
17197,None,290.99,0,0,40,Clouds,"The scattered clouds separate, revealing patches of bare sky.",9/22/2018 15:00,4589
37883,None,258.43,0,0,40,Clouds,"The scattered clouds separate, revealing patches of bare sky.",2/9/2018 19:00,3804
37311,None,294.45,0,0,20,Clouds,"It's a day where the sky is not quite blue, but more a shade of indeterminable grey, with few clouds scattered around like cotton wool stuck on a painting.",5/6/2016 9:00,5306
16366,None,250.9,0,0,75,Clouds,"The day is a windy one, with broken clouds drifting swiftly across the face of a three-quarter moon",2/26/2014 7:00,5453
34832,None,297.888,0,0,0,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",7/18/2016 19:00,2920
48162,None,292.02,0,0,1,Mist,"The day dawned gray and chill, a thin mist turning city's usually dry air damp",8/21/2017 1:00,388
40756,None,255.9,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",12/26/2012 3:00,275
16283,None,258.29,0,0,1,Clear,It is afternoon and the sun is baking down from a clear sky,2/5/2016 1:00,360
42083,None,294.55,0,0,1,Clear,"The sky is clear and blue, with a few odd clouds scattered here and there for effect",10/17/2017 15:00,5873
44427,None,268.91,0,0,64,Clouds,"The day is a windy one, with broken clouds drifting swiftly across the face of a three-quarter moon",11/19/2013 8:00,6290
4645,None,285.48,0,0,40,Clouds,You can now only see scattered clouds remaining in the sky,3/20/2017 17:00,6127
44904,None,292.28,0,0,1,Rain,The light rain has laid the dust and little is lifted by your wheels as you drive,7/25/2017 6:00,5950
24980,None,275.58,0,0,90,Mist,"The mist spreads, smooth despite its writhen mass, dividing neatly and travelling down in four directions",12/6/2015 13:00,4171
20227,None,265.48,0,0,90,Clouds,"A fine, misty rain is falling lightly from the overcast sky, which hangs in a looming shade of dull grey",1/23/2016 7:00,1508
45332,None,288.63,0,0,1,Clear,"Looking out the window, the sun is low in the clear sky, but it's still a few of hours until nightfall",10/5/2015 18:00,4552
